"ConceptScheme","labelStyle","Concept","prefLabel","sortorder","prefValue"
"ISCO-68_Ganzeboom","en","4523","NEWSPAPER SELLER",352,4523
"ISCO-68_Ganzeboom","en","4524","ROUTEMAN",353,4524
"ISCO-68_Ganzeboom","en","4525","NARCOTICS PEDDLR",354,4525
"ISCO-68_Ganzeboom","en","4529","MARKET VENDOR",355,4529
"ISCO-68_Ganzeboom","en","4900","SALESMEN NEC",356,4900
"ISCO-68_Ganzeboom","en","5000","MANAGERS CATER&LODGE",357,5000
"ISCO-68_Ganzeboom","en","5001","HOTEL MAMAGER",358,5001
"ISCO-68_Ganzeboom","en","5002","APARTMENT MANAGER",359,5002
"ISCO-68_Ganzeboom","en","5009","BAR MANAGER",360,5009
"ISCO-68_Ganzeboom","en","5100","CATER-LOG OWNERS",361,5100
"ISCO-68_Ganzeboom","en","5101","LUNCHROOM-CFFSHP OPRTR",362,5101
"ISCO-68_Ganzeboom","en","5102","HOTEL OPRTR",363,5102
"ISCO-68_Ganzeboom","en","5103","BOARDINGHOUSE KEEPER",364,5103
